condition,regime,T_offset,horizon,frac,split,n,n_unc,rate,p_resolve,unc_p_resolve,delta,mean_t_resolve_if_hit,mean_max_exc_onr
high_persistence,OTHER,80,30,0.35,OOS,265,412,0.6432038834951457,0.4679245283018868,0.47815533980582525,-0.010230811503938453,13.46774193548387,0.4155615566642974
high_persistence,OTHER,80,45,0.35,OOS,265,412,0.6432038834951457,0.5773584905660377,0.5922330097087378,-0.014874519142700104,17.954248366013072,0.49979213756406987
high_persistence,OTHER,80,10,0.15,ALL,1675,3590,0.46657381615598886,0.7182089552238806,0.7323119777158774,-0.014103022491996797,4.307564422277639,0.2609779777849095
high_persistence,OTHER,80,15,0.15,ALL,1675,3590,0.46657381615598886,0.8256716417910448,0.8417827298050139,-0.0161110880139691,5.391901663051338,0.3210076430295131
high_persistence,OTHER,80,20,0.15,ALL,1675,3590,0.46657381615598886,0.8770149253731343,0.8891364902506964,-0.012121564877562108,6.125255275697754,0.36700715022238256
high_persistence,OTHER,80,30,0.15,ALL,1675,3590,0.46657381615598886,0.9319402985074627,0.9381615598885794,-0.006221261381116672,7.22293401665599,0.4437174850859703
high_persistence,OTHER,80,45,0.15,ALL,1675,3590,0.46657381615598886,0.9665671641791045,0.9701949860724234,-0.0036278218933188944,8.281037677578752,0.5243294311208266
high_persistence,OTHER,80,10,0.25,ALL,1675,3590,0.46657381615598886,0.4077611940298507,0.41532033426183845,-0.0075591402319877266,5.5549048316251834,0.2609779777849095
high_persistence,OTHER,80,15,0.25,ALL,1675,3590,0.46657381615598886,0.5402985074626866,0.5596100278551532,-0.01931152039246664,7.343646408839779,0.3210076430295131
high_persistence,OTHER,80,20,0.25,ALL,1675,3590,0.46657381615598886,0.6298507462686567,0.6518105849582173,-0.02195983868956064,8.852132701421802,0.36700715022238256
high_persistence,OTHER,80,30,0.25,ALL,1675,3590,0.46657381615598886,0.7367164179104477,0.7557103064066852,-0.01899388849623751,11.13452188006483,0.4437174850859703
high_persistence,OTHER,80,45,0.25,ALL,1675,3590,0.46657381615598886,0.8286567164179105,0.8437325905292479,-0.015075874111337373,14.065561959654179,0.5243294311208266
high_persistence,OTHER,80,10,0.35,ALL,1675,3590,0.46657381615598886,0.21970149253731344,0.21532033426183844,0.004381158275475,6.288043478260869,0.2609779777849095
high_persistence,OTHER,80,15,0.35,ALL,1675,3590,0.46657381615598886,0.32298507462686565,0.3295264623955432,-0.00654138776867752,8.319778188539741,0.3210076430295131
high_persistence,OTHER,80,20,0.35,ALL,1675,3590,0.46657381615598886,0.41134328358208955,0.41448467966573815,-0.0031413960836486066,10.383164005805515,0.36700715022238256
high_persistence,OTHER,80,30,0.35,ALL,1675,3590,0.46657381615598886,0.5426865671641791,0.5557103064066853,-0.013023739242506216,13.908690869086909,0.4437174850859703
high_persistence,OTHER,80,45,0.35,ALL,1675,3590,0.46657381615598886,0.6382089552238805,0.6646239554317549,-0.02641500020787435,17.487371375116933,0.5243294311208266
low_persistence,OTHER,80,10,0.15,IS,963,2404,0.40058236272878534,0.7580477673935618,0.7408485856905158,0.017199181703046018,4.343835616438356,0.2673296770165945
low_persistence,OTHER,80,15,0.15,IS,963,2404,0.40058236272878534,0.8587746625129803,0.8523294509151415,0.00644521159783884,5.313180169286578,0.32752005418414654
low_persistence,OTHER,80,20,0.15,IS,963,2404,0.40058236272878534,0.893042575285566,0.8960066555740432,-0.0029640802884772777,5.803488372093023,0.36959428858479565
low_persistence,OTHER,80,30,0.15,IS,963,2404,0.40058236272878534,0.940809968847352,0.9421797004991681,-0.0013697316518160862,6.762693156732892,0.4505638854731292
low_persistence,OTHER,80,45,0.15,IS,963,2404,0.40058236272878534,0.9761163032191069,0.9725457570715474,0.0035705461475594724,7.85531914893617,0.5486108414863685
low_persistence,OTHER,80,10,0.25,IS,963,2404,0.40058236272878534,0.42679127725856697,0.4213810316139767,0.00541024564459025,5.525547445255475,0.2673296770165945
low_persistence,OTHER,80,15,0.25,IS,963,2404,0.40058236272878534,0.5742471443406023,0.5686356073211315,0.005611537019470814,7.439421338155515,0.32752005418414654
low_persistence,OTHER,80,20,0.25,IS,963,2404,0.40058236272878534,0.6666666666666666,0.660981697171381,0.00568496949528563,8.889408099688474,0.36959428858479565
low_persistence,OTHER,80,30,0.25,IS,963,2404,0.40058236272878534,0.7725856697819314,0.7674708818635607,0.005114787918370722,11.120967741935484,0.4505638854731292
low_persistence,OTHER,80,45,0.25,IS,963,2404,0.40058236272878534,0.8650051921079959,0.8564891846921797,0.008516007415816151,13.903961584633853,0.5486108414863685
low_persistence,OTHER,80,10,0.35,IS,963,2404,0.40058236272878534,0.21599169262720663,0.22129783693843594,-0.005306144311229305,6.336538461538462,0.2673296770165945
low_persistence,OTHER,80,15,0.35,IS,963,2404,0.40058236272878534,0.3374870197300104,0.3410981697171381,-0.003611149987127693,8.784615384615385,0.32752005418414654
low_persistence,OTHER,80,20,0.35,IS,963,2404,0.40058236272878534,0.42782969885773625,0.4288685524126456,-0.001038853554909347,10.691747572815533,0.36959428858479565
low_persistence,OTHER,80,30,0.35,IS,963,2404,0.40058236272878534,0.5846313603322949,0.5752911813643927,0.00934017896790218,14.566607460035524,0.4505638854731292
low_persistence,OTHER,80,45,0.35,IS,963,2404,0.40058236272878534,0.7071651090342679,0.6838602329450915,0.02330487608917642,18.56093979441997,0.5486108414863685
low_persistence,OTHER,80,10,0.15,Validation,171,774,0.22093023255813954,0.7485380116959064,0.710594315245478,0.03794369645042839,3.8671875,0.25506959080992
low_persistence,OTHER,80,15,0.15,Validation,171,774,0.22093023255813954,0.8771929824561403,0.8255813953488372,0.05161158710730307,5.08,0.31645615501163554
low_persistence,OTHER,80,20,0.15,Validation,171,774,0.22093023255813954,0.9064327485380117,0.8850129198966409,0.02141982864137082,5.458064516129032,0.3619872853315252
low_persistence,OTHER,80,30,0.15,Validation,171,774,0.22093023255813954,0.9473684210526315,0.9392764857881137,0.008091935264517791,6.364197530864198,0.4314492469987317
low_persistence,OTHER,80,45,0.15,Validation,171,774,0.22093023255813954,0.9590643274853801,0.9651162790697675,-0.006051951584387427,6.798780487804878,0.512566598753602
low_persistence,OTHER,80,10,0.25,Validation,171,774,0.22093023255813954,0.4093567251461988,0.4005167958656331,0.008839929280565706,5.685714285714286,0.25506959080992
low_persistence,OTHER,80,15,0.25,Validation,171,774,0.22093023255813954,0.5906432748538012,0.5465116279069767,0.044131646946824477,7.821782178217822,0.31645615501163554
low_persistence,OTHER,80,20,0.25,Validation,171,774,0.22093023255813954,0.695906432748538,0.6421188630490956,0.05378756969944243,9.394957983193278,0.3619872853315252
low_persistence,OTHER,80,30,0.25,Validation,171,774,0.22093023255813954,0.7894736842105263,0.7493540051679587,0.040119679042567635,11.192592592592593,0.4314492469987317
low_persistence,OTHER,80,45,0.25,Validation,171,774,0.22093023255813954,0.8538011695906432,0.8255813953488372,0.028219774241805995,13.26027397260274,0.512566598753602
low_persistence,OTHER,80,10,0.35,Validation,171,774,0.22093023255813954,0.21637426900584794,0.20671834625322996,0.00965592275261798,6.675675675675675,0.25506959080992
low_persistence,OTHER,80,15,0.35,Validation,171,774,0.22093023255813954,0.34502923976608185,0.3242894056847545,0.020739834081327346,9.11864406779661,0.31645615501163554
low_persistence,OTHER,80,20,0.35,Validation,171,774,0.22093023255813954,0.43859649122807015,0.41214470284237725,0.026451788385692898,11.053333333333333,0.3619872853315252
low_persistence,OTHER,80,30,0.35,Validation,171,774,0.22093023255813954,0.5672514619883041,0.5361757105943152,0.031075751393988882,14.103092783505154,0.4314492469987317
low_persistence,OTHER,80,45,0.35,Validation,171,774,0.22093023255813954,0.6900584795321637,0.6434108527131783,0.04664762681898538,18.3135593220339,0.512566598753602
low_persistence,OTHER,80,10,0.15,OOS,82,412,0.19902912621359223,0.7682926829268293,0.7233009708737864,0.044991712053042865,4.349206349206349,0.24982789447948275
low_persistence,OTHER,80,15,0.15,OOS,82,412,0.19902912621359223,0.8536585365853658,0.8106796116504854,0.042978924934880425,5.185714285714286,0.3029451369446745
low_persistence,OTHER,80,20,0.15,OOS,82,412,0.19902912621359223,0.9024390243902439,0.8567961165048543,0.045642907885389605,5.891891891891892,0.32913149711678447
low_persistence,OTHER,80,30,0.15,OOS,82,412,0.19902912621359223,0.9512195121951219,0.912621359223301,0.0385981529718209,6.948717948717949,0.39765387497968174
low_persistence,OTHER,80,45,0.15,OOS,82,412,0.19902912621359223,0.975609756097561,0.9660194174757282,0.009590338621832784,7.8375,0.4460908285669027
low_persistence,OTHER,80,10,0.25,OOS,82,412,0.19902912621359223,0.4024390243902439,0.4077669902912621,-0.0053279659010181946,5.181818181818182,0.24982789447948275
low_persistence,OTHER,80,15,0.25,OOS,82,412,0.19902912621359223,0.573170731707317,0.5315533980582524,0.041617333649064614,7.446808510638298,0.3029451369446745
low_persistence,OTHER,80,20,0.25,OOS,82,412,0.19902912621359223,0.6585365853658537,0.616504854368932,0.0420317309969217,8.87037037037037,0.32913149711678447
low_persistence,OTHER,80,30,0.25,OOS,82,412,0.19902912621359223,0.7682926829268293,0.6990291262135923,0.06926355671323703,11.34920634920635,0.39765387497968174
low_persistence,OTHER,80,45,0.25,OOS,82,412,0.19902912621359223,0.8414634146341463,0.8033980582524272,0.03806535638171915,13.695652173913043,0.4460908285669027
low_persistence,OTHER,80,10,0.35,OOS,82,412,0.19902912621359223,0.15853658536585366,0.1966019417475728,-0.03806535638171915,6.076923076923077,0.24982789447948275
low_persistence,OTHER,80,15,0.35,OOS,82,412,0.19902912621359223,0.2682926829268293,0.27184466019417475,-0.003551977267345463,9.090909090909092,0.3029451369446745
low_persistence,OTHER,80,20,0.35,OOS,82,412,0.19902912621359223,0.32926829268292684,0.33495145631067963,-0.005683163627752785,10.74074074074074,0.32913149711678447
low_persistence,OTHER,80,30,0.35,OOS,82,412,0.19902912621359223,0.5365853658536586,0.47815533980582525,0.05843002604783332,16.59090909090909,0.39765387497968174
low_persistence,OTHER,80,45,0.35,OOS,82,412,0.19902912621359223,0.5853658536585366,0.5922330097087378,-0.006867156050201273,18.354166666666668,0.4460908285669027
low_persistence,OTHER,80,10,0.15,ALL,1216,3590,0.33871866295264624,0.7574013157894737,0.7323119777158774,0.025089338073596257,4.277958740499457,0.26442538350558753
low_persistence,OTHER,80,15,0.15,ALL,1216,3590,0.33871866295264624,0.8610197368421053,0.8417827298050139,0.019237007037091414,5.271251193887297,0.3243070032202188
low_persistence,OTHER,80,20,0.15,ALL,1216,3590,0.33871866295264624,0.8955592105263158,0.8891364902506964,0.006422720275619409,5.760330578512397,0.36579597735396824
low_persistence,OTHER,80,30,0.15,ALL,1216,3590,0.33871866295264624,0.9424342105263158,0.9381615598885794,0.004272650637736408,6.719022687609075,0.44430794465110235
low_persistence,OTHER,80,45,0.15,ALL,1216,3590,0.33871866295264624,0.9736842105263158,0.9701949860724234,0.0034892244538924366,7.70777027027027,0.5366287637177013
low_persistence,OTHER,80,10,0.25,ALL,1216,3590,0.33871866295264624,0.42269736842105265,0.41532033426183845,0.007377034159214202,5.525291828793774,0.26442538350558753
low_persistence,OTHER,80,15,0.25,ALL,1216,3590,0.33871866295264624,0.5764802631578947,0.5596100278551532,0.016870235302741454,7.4950071326676175,0.3243070032202188
low_persistence,OTHER,80,20,0.25,ALL,1216,3590,0.33871866295264624,0.6702302631578947,0.6518105849582173,0.01841967819967738,8.961963190184049,0.36579597735396824
low_persistence,OTHER,80,30,0.25,ALL,1216,3590,0.33871866295264624,0.774671052631579,0.7557103064066852,0.018960746224893743,11.146496815286625,0.44430794465110235
low_persistence,OTHER,80,45,0.25,ALL,1216,3590,0.33871866295264624,0.8618421052631579,0.8437325905292479,0.01810951473390998,13.80057251908397,0.5366287637177013
low_persistence,OTHER,80,10,0.35,ALL,1216,3590,0.33871866295264624,0.21217105263157895,0.21532033426183844,-0.0031492816302594873,6.372093023255814,0.26442538350558753
low_persistence,OTHER,80,15,0.35,ALL,1216,3590,0.33871866295264624,0.3338815789473684,0.3295264623955432,0.004355116551825244,8.849753694581281,0.3243070032202188
low_persistence,OTHER,80,20,0.35,ALL,1216,3590,0.33871866295264624,0.42269736842105265,0.41448467966573815,0.008212688755314501,10.747081712062256,0.36579597735396824
low_persistence,OTHER,80,30,0.35,ALL,1216,3590,0.33871866295264624,0.5789473684210527,0.5557103064066853,0.02323706201436737,14.629261363636363,0.44430794465110235
low_persistence,OTHER,80,45,0.35,ALL,1216,3590,0.33871866295264624,0.696546052631579,0.6646239554317549,0.031922097199824084,18.514757969303425,0.5366287637177013
fast_move,HIGH,80,10,0.15,IS,819,2404,0.34068219633943425,0.8363858363858364,0.7408485856905158,0.0955372506953206,3.802919708029197,0.32504384822842536
fast_move,HIGH,80,15,0.15,IS,819,2404,0.34068219633943425,0.9181929181929182,0.8523294509151415,0.0658634672777767,4.601063829787234,0.3991765740217336
fast_move,HIGH,80,20,0.15,IS,819,2404,0.34068219633943425,0.9474969474969475,0.8960066555740432,0.05149029192290422,5.016752577319588,0.45586625719129886
fast_move,HIGH,80,30,0.15,IS,819,2404,0.34068219633943425,0.9731379731379731,0.9421797004991681,0.030958272638805018,5.5357590966122965,0.5519939603627669
fast_move,HIGH,80,45,0.15,IS,819,2404,0.34068219633943425,0.989010989010989,0.9725457570715474,0.016465231939441605,5.988888888888889,0.6579050382518719
fast_move,HIGH,80,10,0.25,IS,819,2404,0.34068219633943425,0.5567765567765568,0.4213810316139767,0.13539552516258008,5.232456140350878,0.32504384822842536
fast_move,HIGH,80,15,0.25,IS,819,2404,0.34068219633943425,0.6923076923076923,0.5686356073211315,0.12367208498656079,6.670194003527337,0.3991765740217336
fast_move,HIGH,80,20,0.25,IS,819,2404,0.34068219633943425,0.778998778998779,0.660981697171381,0.11801708182739801,7.912225705329154,0.45586625719129886
fast_move,HIGH,80,30,0.25,IS,819,2404,0.34068219633943425,0.8693528693528694,0.7674708818635607,0.10188198748930866,9.679775280898877,0.5519939603627669
fast_move,HIGH,80,45,0.25,IS,819,2404,0.34068219633943425,0.9157509157509157,0.8564891846921797,0.059261731058736,11.104,0.6579050382518719
fast_move,HIGH,80,10,0.35,IS,819,2404,0.34068219633943425,0.3308913308913309,0.22129783693843594,0.10959349395289494,6.070110701107011,0.32504384822842536
fast_move,HIGH,80,15,0.35,IS,819,2404,0.34068219633943425,0.4542124542124542,0.3410981697171381,0.11311428449531613,7.860215053763441,0.3991765740217336
fast_move,HIGH,80,20,0.35,IS,819,2404,0.34068219633943425,0.5543345543345544,0.4288685524126456,0.12546600192190877,9.654185022026432,0.45586625719129886
fast_move,HIGH,80,30,0.35,IS,819,2404,0.34068219633943425,0.6947496947496947,0.5752911813643927,0.119458513385302,12.787346221441124,0.5519939603627669
fast_move,HIGH,80,45,0.35,IS,819,2404,0.34068219633943425,0.7875457875457875,0.6838602329450915,0.10368555460069606,15.689922480620154,0.6579050382518719
fast_move,HIGH,80,10,0.15,Validation,240,774,0.31007751937984496,0.8125,0.710594315245478,0.101905684754522,4.041025641025641,0.28270761939861766
fast_move,HIGH,80,15,0.15,Validation,240,774,0.31007751937984496,0.9083333333333333,0.8255813953488372,0.0827519379844961,4.944954128440367,0.3453070017630568
fast_move,HIGH,80,20,0.15,Validation,240,774,0.31007751937984496,0.9375,0.8850129198966409,0.05248708010335912,5.342222222222222,0.3905552115142246
fast_move,HIGH,80,30,0.15,Validation,240,774,0.31007751937984496,0.9708333333333333,0.9392764857881137,0.03155684754521959,6.017167381974249,0.4681518660210752
fast_move,HIGH,80,45,0.15,Validation,240,774,0.31007751937984496,0.9916666666666667,0.9651162790697675,0.026550387596899205,6.714285714285714,0.5545720085176733
fast_move,HIGH,80,10,0.25,Validation,240,774,0.31007751937984496,0.49166666666666664,0.4005167958656331,0.09114987080103354,5.398305084745763,0.28270761939861766
fast_move,HIGH,80,15,0.25,Validation,240,774,0.31007751937984496,0.6333333333333333,0.5465116279069767,0.08682170542635659,7.019736842105263,0.3453070017630568
fast_move,HIGH,80,20,0.25,Validation,240,774,0.31007751937984496,0.7291666666666666,0.6421188630490956,0.08704780361757103,8.411428571428571,0.3905552115142246
fast_move,HIGH,80,30,0.25,Validation,240,774,0.31007751937984496,0.8125,0.7493540051679587,0.06314599483204131,10.087179487179487,0.4681518660210752
fast_move,HIGH,80,45,0.25,Validation,240,774,0.31007751937984496,0.875,0.8255813953488372,0.04941860465116277,11.971428571428572,0.5545720085176733
fast_move,HIGH,80,10,0.35,Validation,240,774,0.31007751937984496,0.2833333333333333,0.20671834625322996,0.07661498708010336,6.661764705882353,0.28270761939861766
fast_move,HIGH,80,15,0.35,Validation,240,774,0.31007751937984496,0.42916666666666664,0.3242894056847545,0.10487726098191213,8.70873786407767,0.3453070017630568
fast_move,HIGH,80,20,0.35,Validation,240,774,0.31007751937984496,0.5166666666666667,0.41214470284237725,0.10452196382428947,10.258064516129032,0.3905552115142246
fast_move,HIGH,80,30,0.35,Validation,240,774,0.31007751937984496,0.6208333333333333,0.5361757105943152,0.08465762273901811,12.550335570469798,0.4681518660210752
fast_move,HIGH,80,45,0.35,Validation,240,774,0.31007751937984496,0.7083333333333334,0.6434108527131783,0.06492248062015504,15.570588235294117,0.5545720085176733
fast_move,HIGH,80,10,0.15,OOS,146,412,0.35436893203883496,0.8082191780821918,0.7233009708737864,0.08491820720840537,3.8813559322033897,0.2927961266462383
fast_move,HIGH,80,15,0.15,OOS,146,412,0.35436893203883496,0.8835616438356164,0.8106796116504854,0.07288203218513101,4.651162790697675,0.34149994019882973
fast_move,HIGH,80,20,0.15,OOS,146,412,0.35436893203883496,0.910958904109589,0.8567961165048543,0.0541627876047347,5.015037593984962,0.37634572694564034
fast_move,HIGH,80,30,0.15,OOS,146,412,0.35436893203883496,0.9452054794520548,0.912621359223301,0.03258412022875379,5.77536231884058,0.44743237915002265
fast_move,HIGH,80,45,0.15,OOS,146,412,0.35436893203883496,0.9931506849315068,0.9660194174757282,0.02713126745577865,7.289655172413793,0.5378460170109935
fast_move,HIGH,80,10,0.25,OOS,146,412,0.35436893203883496,0.4931506849315068,0.4077669902912621,0.0853836946402447,4.722222222222222,0.2927961266462383
fast_move,HIGH,80,15,0.25,OOS,146,412,0.35436893203883496,0.6232876712328768,0.5315533980582524,0.09173427317462435,6.538461538461538,0.34149994019882973
fast_move,HIGH,80,20,0.25,OOS,146,412,0.35436893203883496,0.6917808219178082,0.616504854368932,0.07527596754887622,7.663366336633663,0.37634572694564034
fast_move,HIGH,80,30,0.25,OOS,146,412,0.35436893203883496,0.7328767123287672,0.6990291262135923,0.03384758611517491,8.616822429906541,0.44743237915002265
fast_move,HIGH,80,45,0.25,OOS,146,412,0.35436893203883496,0.863013698630137,0.8033980582524272,0.05961564037770983,12.841269841269842,0.5378460170109935
fast_move,HIGH,80,10,0.35,OOS,146,412,0.35436893203883496,0.2808219178082192,0.1966019417475728,0.08421997606064638,6.121951219512195,0.2927961266462383
fast_move,HIGH,80,15,0.35,OOS,146,412,0.35436893203883496,0.3424657534246575,0.27184466019417475,0.07062109323048277,7.26,0.34149994019882973
fast_move,HIGH,80,20,0.35,OOS,146,412,0.35436893203883496,0.4315068493150685,0.33495145631067963,0.09655539300438887,9.444444444444445,0.37634572694564034
fast_move,HIGH,80,30,0.35,OOS,146,412,0.35436893203883496,0.5753424657534246,0.47815533980582525,0.09718712594759937,13.166666666666666,0.44743237915002265
fast_move,HIGH,80,45,0.35,OOS,146,412,0.35436893203883496,0.684931506849315,0.5922330097087378,0.09269849714057721,17.22,0.5378460170109935
fast_move,HIGH,80,10,0.15,ALL,1205,3590,0.33565459610027853,0.8282157676348548,0.7323119777158774,0.09590378991897741,3.8587174348697393,0.3127045434399165
fast_move,HIGH,80,15,0.15,ALL,1205,3590,0.33565459610027853,0.9120331950207469,0.8417827298050139,0.07025046521573297,4.67515923566879,0.3814591583534959
fast_move,HIGH,80,20,0.15,ALL,1205,3590,0.33565459610027853,0.9410788381742738,0.8891364902506964,0.05194234792357744,5.081128747795415,0.4332233954665155
fast_move,HIGH,80,30,0.15,ALL,1205,3590,0.33565459610027853,0.9692946058091286,0.9381615598885794,0.03113304592054922,5.660102739726027,0.5226262479154086
fast_move,HIGH,80,45,0.15,ALL,1205,3590,0.33565459610027853,0.9900414937759336,0.9701949860724234,0.019846507703510263,6.291701592623638,0.6227776156482404
fast_move,HIGH,80,10,0.25,ALL,1205,3590,0.33565459610027853,0.5360995850622406,0.41532033426183845,0.1207792508004022,5.205882352941177,0.3127045434399165
fast_move,HIGH,80,15,0.25,ALL,1205,3590,0.33565459610027853,0.6721991701244814,0.5596100278551532,0.11258914226932815,6.720987654320988,0.3814591583534959
fast_move,HIGH,80,20,0.25,ALL,1205,3590,0.33565459610027853,0.75850622406639,0.6518105849582173,0.1066956391081727,7.980306345733042,0.4332233954665155
fast_move,HIGH,80,30,0.25,ALL,1205,3590,0.33565459610027853,0.84149377593361,0.7557103064066852,0.08578346952692473,9.64595660749507,0.5226262479154086
fast_move,HIGH,80,45,0.25,ALL,1205,3590,0.33565459610027853,0.9012448132780083,0.8437325905292479,0.057512222748760444,11.47329650092081,0.6227776156482404
fast_move,HIGH,80,10,0.35,ALL,1205,3590,0.33565459610027853,0.3153526970954357,0.21532033426183844,0.10003236283359723,6.181578947368421,0.3127045434399165
fast_move,HIGH,80,15,0.35,ALL,1205,3590,0.33565459610027853,0.43568464730290457,0.3295264623955432,0.1061581849073614,7.9695238095238095,0.3814591583534959
fast_move,HIGH,80,20,0.35,ALL,1205,3590,0.33565459610027853,0.5319502074688797,0.41448467966573815,0.11746552780314151,9.750390015600624,0.4332233954665155
fast_move,HIGH,80,30,0.35,ALL,1205,3590,0.33565459610027853,0.6655601659751037,0.5557103064066853,0.10984985956841842,12.783042394014963,0.5226262479154086
fast_move,HIGH,80,45,0.35,ALL,1205,3590,0.33565459610027853,0.7593360995850622,0.6646239554317549,0.09471214415330731,15.834972677595628,0.6227776156482404
slow_move,LOW,80,10,0.15,IS,793,2404,0.32986688851913476,0.6708701134930644,0.7408485856905158,-0.06997847219745146,4.674812030075188,0.2255424298962407
slow_move,LOW,80,15,0.15,IS,793,2404,0.32986688851913476,0.7906683480453972,0.8523294509151415,-0.061661102869744244,5.875598086124402,0.2813463090053101
slow_move,LOW,80,20,0.15,IS,793,2404,0.32986688851913476,0.849936948297604,0.8960066555740432,-0.04606970727643922,6.71513353115727,0.3209083667533148
slow_move,LOW,80,30,0.15,IS,793,2404,0.32986688851913476,0.9129886506935687,0.9421797004991681,-0.02919104980559939,7.962707182320442,0.3834028809887449
slow_move,LOW,80,45,0.15,IS,793,2404,0.32986688851913476,0.9583858764186634,0.9725457570715474,-0.014159880652884094,9.317105263157895,0.46274591901147094
slow_move,LOW,80,10,0.25,IS,793,2404,0.32986688851913476,0.32786885245901637,0.4213810316139767,-0.09351217915496035,5.6923076923076925,0.2255424298962407
slow_move,LOW,80,15,0.25,IS,793,2404,0.32986688851913476,0.489281210592686,0.5686356073211315,-0.07935439672844552,8.121134020618557,0.2813463090053101
slow_move,LOW,80,20,0.25,IS,793,2404,0.32986688851913476,0.5939470365699874,0.660981697171381,-0.06703466060139363,9.872611464968152,0.3209083667533148
slow_move,LOW,80,30,0.25,IS,793,2404,0.32986688851913476,0.694829760403531,0.7674708818635607,-0.07264112146002977,12.041742286751361,0.3834028809887449
slow_move,LOW,80,45,0.25,IS,793,2404,0.32986688851913476,0.8146279949558638,0.8564891846921797,-0.04186118973631592,15.704334365325078,0.46274591901147094
slow_move,LOW,80,10,0.35,IS,793,2404,0.32986688851913476,0.1614123581336696,0.22129783693843594,-0.05988547880476633,6.6328125,0.2255424298962407
slow_move,LOW,80,15,0.35,IS,793,2404,0.32986688851913476,0.266078184110971,0.3410981697171381,-0.07501998560616707,9.23222748815166,0.2813463090053101
slow_move,LOW,80,20,0.35,IS,793,2404,0.32986688851913476,0.3467843631778058,0.4288685524126456,-0.08208418923483979,11.276363636363635,0.3209083667533148
slow_move,LOW,80,30,0.35,IS,793,2404,0.32986688851913476,0.49810844892812106,0.5752911813643927,-0.07718273243627166,15.448101265822785,0.3834028809887449
slow_move,LOW,80,45,0.35,IS,793,2404,0.32986688851913476,0.6242118537200504,0.6838602329450915,-0.05964837922504107,19.99191919191919,0.46274591901147094
slow_move,LOW,80,10,0.15,Validation,256,774,0.330749354005168,0.65625,0.710594315245478,-0.054344315245478,4.428571428571429,0.2245840004841268
slow_move,LOW,80,15,0.15,Validation,256,774,0.330749354005168,0.7890625,0.8255813953488372,-0.03651889534883723,5.792079207920792,0.2786782620958305
slow_move,LOW,80,20,0.15,Validation,256,774,0.330749354005168,0.85546875,0.8850129198966409,-0.02954416989664088,6.684931506849315,0.3297273842331339
slow_move,LOW,80,30,0.15,Validation,256,774,0.330749354005168,0.91015625,0.9392764857881137,-0.029120235788113735,7.828326180257511,0.3932350458672059
slow_move,LOW,80,45,0.15,Validation,256,774,0.330749354005168,0.94140625,0.9651162790697675,-0.02371002906976749,8.817427385892117,0.4551304634455423
slow_move,LOW,80,10,0.25,Validation,256,774,0.330749354005168,0.3359375,0.4005167958656331,-0.0645792958656331,6.023255813953488,0.2245840004841268
slow_move,LOW,80,15,0.25,Validation,256,774,0.330749354005168,0.5,0.5465116279069767,-0.046511627906976716,8.25,0.2786782620958305
slow_move,LOW,80,20,0.25,Validation,256,774,0.330749354005168,0.62109375,0.6421188630490956,-0.0210251130490956,10.182389937106919,0.3297273842331339
slow_move,LOW,80,30,0.25,Validation,256,774,0.330749354005168,0.69921875,0.7493540051679587,-0.05013525516795869,11.748603351955307,0.3932350458672059
slow_move,LOW,80,45,0.25,Validation,256,774,0.330749354005168,0.76171875,0.8255813953488372,-0.06386264534883723,13.897435897435898,0.4551304634455423
slow_move,LOW,80,10,0.35,Validation,256,774,0.330749354005168,0.15625,0.20671834625322996,-0.05046834625322996,6.825,0.2245840004841268
slow_move,LOW,80,15,0.35,Validation,256,774,0.330749354005168,0.24609375,0.3242894056847545,-0.0781956556847545,9.095238095238095,0.2786782620958305
slow_move,LOW,80,20,0.35,Validation,256,774,0.330749354005168,0.359375,0.41214470284237725,-0.05276970284237725,11.815217391304348,0.3297273842331339
slow_move,LOW,80,30,0.35,Validation,256,774,0.330749354005168,0.4921875,0.5361757105943152,-0.043988210594315236,15.365079365079366,0.3932350458672059
slow_move,LOW,80,45,0.35,Validation,256,774,0.330749354005168,0.58984375,0.6434108527131783,-0.05356710271317833,19.13907284768212,0.4551304634455423
slow_move,LOW,80,10,0.15,OOS,140,412,0.33980582524271846,0.6,0.7233009708737864,-0.12330097087378644,4.619047619047619,0.2150105756955669
slow_move,LOW,80,15,0.15,OOS,140,412,0.33980582524271846,0.7285714285714285,0.8106796116504854,-0.08210818307905687,6.0588235294117645,0.25940517122630674
slow_move,LOW,80,20,0.15,OOS,140,412,0.33980582524271846,0.8071428571428572,0.8567961165048543,-0.04965325936199716,7.230088495575221,0.2908252829216596
slow_move,LOW,80,30,0.15,OOS,140,412,0.33980582524271846,0.8928571428571429,0.912621359223301,-0.019764216366158105,9.008,0.35122871932616767
slow_move,LOW,80,45,0.15,OOS,140,412,0.33980582524271846,0.95,0.9660194174757282,-0.016019417475728215,10.834586466165414,0.41427025022486297
slow_move,LOW,80,10,0.25,OOS,140,412,0.33980582524271846,0.30714285714285716,0.4077669902912621,-0.10062413314840496,5.627906976744186,0.2150105756955669
slow_move,LOW,80,15,0.25,OOS,140,412,0.33980582524271846,0.45,0.5315533980582524,-0.0815533980582524,8.031746031746032,0.25940517122630674
slow_move,LOW,80,20,0.25,OOS,140,412,0.33980582524271846,0.5571428571428572,0.616504854368932,-0.059361997226074825,10.064102564102564,0.2908252829216596
